Protein Id,Gene Symbol,Description,Group ID,Number of peptides,Collapsed?,GFP5-1 Sum,GFP5-2 Sum,GFP9-1 Sum,GFP9-2 Sum,Me2.14-1 Sum,Me2.14-2 Sum,Me3.8-1 Sum,Me3.8-2 Sum,O2.9-1 Sum,O2.9-2 Sum,O2.10-1 Sum
sp|Q9CR25|DPH2_MOUSE,Dph2,DPH2_MOUSE Diphthamide biosynthesis protein 2,2820,3,C,361.181,381.596,340.369,360.858,347.083,320.643,335.619,332.974,284.304,235.809,229.221
sp|Q9CR26|VTA1_MOUSE,Vta1,VTA1_MOUSE Vacuolar protein sorting-associated protein VTA1 homolog,2494,11,C,2239.18,2579.52,2385.11,2689.41,1359.54,1388.46,1382.14,1281.97,1966.13,1911.5,1837.97
sp|Q9CR27|CCD53_MOUSE,Ccdc53,CCD53_MOUSE WASH complex subunit CCDC53,4802,3,C,133.044,182.617,138.882,186.392,116.358,159.923,131.913,91.3225,162.262,148.174,147.148
sp|Q9CR29|CCD43_MOUSE,Ccdc43,CCD43_MOUSE Coiled-coil domain-containing protein 43,3198,4,C,504.201,582.789,456.092,524.202,489.638,505.315,512.805,468.194,432.346,454.768,431.06
sp|Q9CR39|WIPI3_MOUSE,Wdr45b,WIPI3_MOUSE WD repeat domain phosphoinositide-interacting protein 3,4280,2,C,572.315,569.59,519.568,585.802,410.584,411.585,440.603,382.51,435.429,344.645,419.324
sp|Q9CR41|HYPK_MOUSE,Hypk,HYPK_MOUSE Huntingtin-interacting protein K,4261,4,C,619.588,409.907,500.93,662.708,371.587,311.451,474.856,366.271,355.952,363.132,378.516
sp|Q9CR42|ANKR1_MOUSE,Ankrd1,ANKR1_MOUSE Ankyrin repeat domain-containing protein 1,565,6,C,1459.07,1481.42,1229.99,1131.49,468.391,407.091,366.766,382.853,405.32,430.432,707.938
sp|Q9CR46|SKA2_MOUSE,Ska2,SKA2_MOUSE Spindle and kinetochore-associated protein 2,450,4,C,715.903,780.071,522.463,529.698,737.788,759.867,885.602,745.866,655.523,632.325,460.271
sp|Q9CR47|NSA2_MOUSE,Nsa2,NSA2_MOUSE Ribosome biogenesis protein NSA2 homolog,2193,6,C,284.112,289.755,290.259,290.277,596.849,611.049,305.333,278.316,256.827,221.172,310.02
sp|Q9CR50|ZN363_MOUSE,Rchy1,ZN363_MOUSE RING finger and CHY zinc finger domain-containing protein 1,2862,4,C,626.142,693.383,584.668,590.156,421.379,448.998,461.696,383.858,510.485,470.608,484.797
sp|Q9CR51|VATG1_MOUSE,Atp6v1g1,VATG1_MOUSE V-type proton ATPase subunit G 1,4045,1,C,93.6448,108.407,96.4355,87.0974,85.5237,80.5746,69.521,65.81,88.3291,92.5798,88.4338
sp|Q9CR55|CP087_MOUSE,,CP087_MOUSE UPF0547 protein C16orf87 homolog,5331,1,C,81.1942,46.619,65.8474,47.3387,66.3031,64.2972,90.8076,127.948,55.6511,58.7719,61.7765
sp|Q9CR57|RL14_MOUSE,Rpl14,RL14_MOUSE 60S ribosomal protein L14,230,18,C,3399.41,1625.87,3742.41,2535.85,3484.85,3369.5,3472.8,4302.21,3538.45,3688.55,3936.38
sp|Q9CR58|KMCP1_MOUSE,Slc25a30,KMCP1_MOUSE Kidney mitochondrial carrier protein 1,5125,4,C,288.695,265.969,325.214,271.887,265.884,280.901,258.146,267.718,318.926,320.369,311.443
sp|Q9CR59|G45IP_MOUSE,Gadd45gip1,G45IP_MOUSE Growth arrest and DNA damage-inducible proteins-interacting protein 1,4788,3,C,346.751,327.684,369.766,307.057,433.791,412.439,358.621,398.781,365.774,366.729,446.384
sp|Q9CR60|GOT1B_MOUSE,Golt1b,GOT1B_MOUSE Vesicle transport protein GOT1B,5765,1,C,74.6087,38.7178,57.168,45.0825,43.18,40.8238,38.4025,52.0944,57.215,68.9555,55.9047
sp|Q9CR61|NDUB7_MOUSE,Ndufb7,NDUB7_MOUSE NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,5336,2,C,71.6277,69.0703,112.572,89.8132,92.1291,103.938,99.8635,117.297,66.8596,73.362,103.743
sp|Q9CR62|M2OM_MOUSE,Slc25a11,M2OM_MOUSE Mitochondrial 2-oxoglutarate/malate carrier protein,1736,11,C,1160.67,1017.68,1174.26,920.845,1587.4,1587.11,1150.94,1378.45,1510.96,1532.53,2015.93
sp|Q9CR64|KISHA_MOUSE,Tmem167a,KISHA_MOUSE Protein kish-A,6086,1,C,29.0398,10.6608,31.6875,24.2601,45.629,32.2446,30.2936,45.9123,42.5555,40.536,30.8307
sp|Q9CR67|TMM33_MOUSE,Tmem33,TMM33_MOUSE Transmembrane protein 33,5464,5,C,532.137,220.943,617.944,316.124,513.224,523.181,341.021,552.523,489.875,563.664,826.224
sp|Q9CR68|UCRI_MOUSE,Uqcrfs1,"UCRI_MOUSE Cytochrome b-c1 complex subunit Rieske, mitochondrial",1037,8,C,1133.65,1439.86,1506.87,1380.51,1400.79,1479.55,1161.89,1190.49,1341.67,1323.31,1299.38
sp|Q9CR70|LAGE3_MOUSE,Lage3,LAGE3_MOUSE EKC/KEOPS complex subunit Lage3,2755,1,C,84.121,88.3202,73.3221,101.858,67.3656,73.9664,97.5947,82.132,83.4409,69.4918,107.093
sp|Q9CR75|TNR12_MOUSE,Tnfrsf12a,TNR12_MOUSE Tumor necrosis factor receptor superfamily member 12A,4836,1,C,154.443,181.44,116.901,145.375,50.7984,69.5221,59.9631,63.0735,38.1596,39.0557,54.2554
sp|Q9CR80|FA32A_MOUSE,Fam32a,FA32A_MOUSE Protein FAM32A,5137,3,C,269.824,232.781,294.81,274.354,322.694,349.592,272.936,258.65,318.857,294.509,334.918
sp|Q9CR86|CHSP1_MOUSE,Carhsp1,CHSP1_MOUSE Calcium-regulated heat stable protein 1,2355,3,C,734.267,891.787,589.761,738.612,374.597,396.146,453.265,384.352,379.702,362.546,192.168
sp|Q9CR89|ERGI2_MOUSE,Ergic2,ERGI2_MOUSE Endoplasmic reticulum-Golgi intermediate compartment protein 2,5772,2,C,198.621,191.161,203.196,200.383,229.302,213.763,202.825,238.582,267.616,274.303,219.307
sp|Q9CR95|NECP1_MOUSE,Necap1,NECP1_MOUSE Adaptin ear-binding coat-associated protein 1,4199,6,C,885.566,950.862,597.299,653.348,918.526,849.854,953.826,848.976,952.397,932.639,697.803
sp|Q9CR98|F136A_MOUSE,Fam136a,F136A_MOUSE Protein FAM136A,2851,8,C,867.754,1060.18,710.968,716.051,985.861,973.585,907.553,831.592,931.836,916.996,815.965
sp|Q9CRA4|MSMO1_MOUSE,Msmo1,MSMO1_MOUSE Methylsterol monooxygenase 1,2898,3,C,307.756,131.301,380.507,206.353,181.045,189.795,149.698,194.714,747.821,871.202,297.007
sp|Q9CRA5|GOLP3_MOUSE,Golph3,GOLP3_MOUSE Golgi phosphoprotein 3,5144,9,C,1532.99,1714.04,1521.55,1706.3,1204.08,1190.46,1319.46,1095.54,1329.92,1262.63,1284.25
sp|Q9CRA8|EXOS5_MOUSE,Exosc5,EXOS5_MOUSE Exosome complex component RRP46,1500,7,C,1080.59,1247.76,1052.14,1235.56,842.108,908.811,957.74,862.788,946.993,963.911,1029.22
sp|Q9CRB0|SNX24_MOUSE,Snx24,SNX24_MOUSE Sorting nexin-24,5169,2,C,190.985,192.975,167.305,150.347,185.095,198.569,209.348,177.221,148.138,140.198,105.251
sp|Q9CRB2|NHP2_MOUSE,Nhp2,NHP2_MOUSE H/ACA ribonucleoprotein complex subunit 2,340,3,C,405.334,409.737,434.364,410.976,615.409,605.449,594.132,561.859,498.684,523.279,538.264
sp|Q9CRB5|PR7C1_MOUSE,Prl7c1,PR7C1_MOUSE Prolactin-7C1,5391,1,C,155.275,174.621,156.329,159.149,203.113,184.571,210.059,178.366,133.628,113.873,130.401
sp|Q9CRB6|TPPP3_MOUSE,Tppp3,TPPP3_MOUSE Tubulin polymerization-promoting protein family member 3,1665,12,C,4951.12,5444.13,2489.96,2712.47,705.995,670.933,305.71,359.452,555.732,544.401,643.486
sp|Q9CRB9|CHCH3_MOUSE,Chchd3,"CHCH3_MOUSE Coiled-coil-helix-coiled-coil-helix domain-containing protein 3, mitochondrial",44,13,C,2145.68,2307.78,1778.82,1760.28,2530.8,2478.98,2415.71,2181.93,2441.32,2325.28,1899
sp|Q9CRC0|VKOR1_MOUSE,Vkorc1,VKOR1_MOUSE Vitamin K epoxide reductase complex subunit 1,1618,1,C,20.5052,11.7155,26.5358,12.0843,32.6942,36.9025,33.8419,49.0882,31.9462,44.7905,59.9702
sp|Q9CRC3|CO040_MOUSE,,CO040_MOUSE UPF0235 protein C15orf40 homolog,5577,1,C,182.793,187.112,167.229,158.221,205.036,194.243,223.426,186.896,229.24,209.227,198.105
sp|Q9CRC6|CJ032_MOUSE,,CJ032_MOUSE UPF0693 protein C10orf32 homolog,5851,2,C,85.9002,93.7013,89.9302,84.0033,111.055,95.0733,106.068,103.32,130.259,123.696,77.6262
sp|Q9CRC8|LRC40_MOUSE,Lrrc40,LRC40_MOUSE Leucine-rich repeat-containing protein 40,238,17,C,3181.54,3792.21,3147.39,3602.44,2938.49,3249.94,3613.2,3160.34,3329.39,3368.83,3278.64
sp|Q9CRC9|GNPI2_MOUSE,Gnpda2,GNPI2_MOUSE Glucosamine-6-phosphate isomerase 2,5186,4,C,225.541,242.439,193.011,208.077,195.809,195.841,215.847,187.184,196.777,172.587,197.855
sp|Q9CRD0|OCAD1_MOUSE,Ociad1,OCAD1_MOUSE OCIA domain-containing protein 1,5410,4,C,565.111,595.766,684.464,607.599,758.036,790.765,574.295,643.858,652.519,633.687,1255.92
sp|Q9CRD2|EMC2_MOUSE,Emc2,EMC2_MOUSE ER membrane protein complex subunit 2,2538,8,C,1369.05,1277.67,1487.77,1263.53,1313.44,1226.42,1123.69,1231.76,1483.62,1558.58,1542.1
sp|Q9CRT8|XPOT_MOUSE,Xpot,XPOT_MOUSE Exportin-T,3404,9,C,900.689,964.57,785.09,805.816,1175.05,1179.25,1231.53,1290.41,904.068,879.054,1410.38
sp|Q9CRW3|CB076_MOUSE,,CB076_MOUSE UPF0538 protein C2orf76 homolog,2022,1,C,211.517,237.024,248.279,272.691,262.57,269.829,243.412,218.168,239.021,222.087,219.932
sp|Q9CRY7|GDPD1_MOUSE,Gdpd1,GDPD1_MOUSE Glycerophosphodiester phosphodiesterase domain-containing protein 1,3280,5,C,1198.75,558.488,1187.31,714.767,950.7,868.369,394.663,615.916,939.745,1003.79,1776.13
sp|Q9CS00|CATIN_MOUSE,Cactin,CATIN_MOUSE Cactin,1088,7,C,806.361,731.051,946.618,835.398,758.152,711.696,738.083,740.644,743.068,781.302,839.89
sp|Q9CS42|PRPS2_MOUSE,Prps2,PRPS2_MOUSE Ribose-phosphate pyrophosphokinase 2,1993,12,C,1527.44,1796.31,1518.56,1735.1,1359.71,1425.71,1890.64,1481.39,1734.92,1664.14,1509.65
sp|Q9CS72|FLIP1_MOUSE,Filip1,FLIP1_MOUSE Filamin-A-interacting protein 1,4585,1,C,261.303,389.273,248.964,399.879,243.177,255.674,316.634,276.53,242.324,252.944,201.635
sp|Q9CS74|SGT1_MOUSE,Ecd,SGT1_MOUSE Protein SGT1 homolog,2689,6,C,840.888,937.45,924.478,1001.25,673.456,700.191,808.177,764.177,517.953,547.537,772.348
sp|Q9CSH3|RRP44_MOUSE,Dis3,RRP44_MOUSE Exosome complex exonuclease RRP44,1014,35,C,3880.06,2044.33,4729.7,3113.61,4644.16,4337.4,3822.18,5462.18,3341.32,3466.98,7093.93
sp|Q9CSN1|SNW1_MOUSE,Snw1,SNW1_MOUSE SNW domain-containing protein 1,3488,19,C,2595.05,2514.38,2869.97,2705.1,3261.8,3259.63,3048.29,3062.32,2974.99,2992.04,3172.6
sp|Q9CSP9|TTC14_MOUSE,Ttc14,TTC14_MOUSE Tetratricopeptide repeat protein 14,5047,3,C,83.6352,86.5137,100.383,90.8213,85.748,85.6822,88.4157,74.573,88.4778,91.7837,83.4221
sp|Q9CSU0|RPR1B_MOUSE,Rprd1b,RPR1B_MOUSE Regulation of nuclear pre-mRNA domain-containing protein 1B,1824,8,C,1087.2,1169.08,1204.47,1281.29,1438.92,1510.1,1668.77,1538.23,1402.78,1322.99,1441.52
sp|Q9CT10|RANB3_MOUSE,Ranbp3,RANB3_MOUSE Ran-binding protein 3,997,8,C,879.126,1098.27,949.275,1077.04,1065.88,1134.81,1126.26,994.781,941.49,893.689,834.559
sp|Q9CTH6|FCF1_MOUSE,Fcf1,FCF1_MOUSE rRNA-processing protein FCF1 homolog,5135,2,C,343.609,280.718,299.5,405.096,290.071,302.932,317.129,376.341,276.225,293.528,482.02
sp|Q9CTN4|RHBT3_MOUSE,Rhobtb3,RHBT3_MOUSE Rho-related BTB domain-containing protein 3,3741,3,C,90.728,85.7616,81.8392,84.6579,79.1014,90.8504,94.0119,85.7348,95.3372,95.3502,82.1748
sp|Q9CU62|SMC1A_MOUSE,Smc1a,SMC1A_MOUSE Structural maintenance of chromosomes protein 1A,456,47,C,6323.33,6568.56,6842.22,6684.12,7198.05,7424.44,6799.84,6554.31,7989.52,7861.08,6655.72
sp|Q9CU65|ZMYM2_MOUSE,Zmym2,ZMYM2_MOUSE Zinc finger MYM-type protein 2,466,15,C,1640.4,1804.76,1680.82,1668.85,1589.15,1735.07,1739.75,1729.03,1326.17,1370.46,1733.98
sp|Q9CUX1|P52K_MOUSE,Prkrir,P52K_MOUSE 52 kDa repressor of the inhibitor of the protein kinase,2919,1,C,225.623,212.759,180.195,218.824,181.45,184.137,190.751,186.268,144.655,151.755,160.668
sp|Q9CV28|F188A_MOUSE,Fam188a,F188A_MOUSE Protein FAM188A,1641,5,C,554.069,695.352,574.263,724.995,463.77,523.757,561.275,491.962,534.78,495.979,592.181
sp|Q9CVB6|ARPC2_MOUSE,Arpc2,ARPC2_MOUSE Actin-related protein 2/3 complex subunit 2,2317,24,C,4224.23,5304.6,4136.04,4657.96,3873.42,4049.56,4190.76,3965.1,4569.71,4562.39,4465.45
sp|Q9CVD2|ATX3_MOUSE,Atxn3,ATX3_MOUSE Ataxin-3,1534,3,C,268.965,297.52,275.543,305.806,306.973,299.926,333.052,314.34,219.41,225.503,280.596
sp|Q9CVI2|F133B_MOUSE,Fam133b,F133B_MOUSE Protein FAM133B,5610,1,C,71.2853,60.7282,58.9552,76.3015,70.1505,73.9505,65.6983,54.0145,64.3936,69.5599,57.9073
sp|Q9CW03|SMC3_MOUSE,Smc3,SMC3_MOUSE Structural maintenance of chromosomes protein 3,1093,44,C,5364.78,5893.27,5893.08,6157.95,5836.55,5968.66,5899.74,5586.56,6629.56,6414.08,5749.8
sp|Q9CW46|RAVR1_MOUSE,Raver1,RAVR1_MOUSE Ribonucleoprotein PTB-binding 1,674,17,C,1308.93,1544.46,1419.17,1507.18,2096.69,2223.84,2336.24,1862.02,2058.57,2034.49,1791.98
sp|Q9CW79|GOGA1_MOUSE,Golga1,GOGA1_MOUSE Golgin subfamily A member 1,1920,14,C,1124.05,1258.38,1131.54,1250.25,1086.19,1121.4,1158.98,977.812,1035.91,964.296,1008.89
sp|Q9CWB7|YD286_MOUSE,,YD286_MOUSE Glutaredoxin-like protein C5orf63 homolog,4587,1,C,124.756,157.272,120.367,130.944,82.2421,87.5323,94.3596,90.6111,137.128,130.19,65.575
sp|Q9CWD8|NUBPL_MOUSE,Nubpl,NUBPL_MOUSE Iron-sulfur protein NUBPL,2562,3,C,539.492,614.232,618.129,588.153,713.876,688.243,556.978,574.679,589.121,564.731,812.268
sp|Q9CWE0|MFR1L_MOUSE,Mtfr1l,MFR1L_MOUSE Mitochondrial fission regulator 1-like,2367,5,C,611.584,626.5,665.851,706.409,417.564,466.355,570.219,508.991,481.114,517.672,457.644
sp|Q9CWF2|TBB2B_MOUSE,Tubb2b,TBB2B_MOUSE Tubulin beta-2B chain,307,1,C,289.612,367.227,278.031,309.486,72.3136,101.391,66.1751,43.2794,103.85,97.8246,51.2089
sp|Q9CWF6|BBS2_MOUSE,Bbs2,BBS2_MOUSE Bardet-Biedl syndrome 2 protein homolog,6368,1,C,40.1238,46.0858,47.6758,48.8876,55.4089,69.3822,74.3543,76.0697,42.3106,54.6392,59.8389
sp|Q9CWG8|NDUF7_MOUSE,Ndufaf7,"NDUF7_MOUSE NADH dehydrogenase [ubiquinone] complex I, assembly factor 7",3105,6,C,352.038,429.719,402.297,381.187,487.447,496.146,399.455,363.511,538.374,550.842,515.265
sp|Q9CWG9|BL1S2_MOUSE,Bloc1s2,BL1S2_MOUSE Biogenesis of lysosome-related organelles complex 1 subunit 2,4105,1,C,40.99,47.032,41.6368,55.4171,31.8747,28.1597,44.9741,28.6842,40.0409,44.9081,39.0242
sp|Q9CWH5|TRM11_MOUSE,Trmt11,TRM11_MOUSE tRNA (guanine(10)-N2)-methyltransferase homolog,5570,1,C,165.692,127.812,158.131,176.657,142.008,122.846,159.679,108.267,160.241,129.326,135.178
sp|Q9CWI3|BCCIP_MOUSE,Bccip,BCCIP_MOUSE BRCA2 and CDKN1A-interacting protein,2751,7,C,773.197,838.002,807.29,798.252,981.532,982.119,989.346,892.754,804.145,739.221,853.155
sp|Q9CWJ3|KTBL1_MOUSE,Katnbl1,KTBL1_MOUSE KATNB1-like protein 1,4402,1,C,82.6771,79.993,80.2654,92.0279,89.6425,79.0629,65.1811,71.8153,54.4671,59.5108,85.2763
sp|Q9CWJ9|PUR9_MOUSE,Atic,PUR9_MOUSE Bifunctional purine biosynthesis protein PURH,1168,34,C,5881.62,6725.23,5605.43,6637.32,6157.96,6132.82,7495.62,6379.86,6693.47,6451.78,6624.66
sp|Q9CWK3|CD2B2_MOUSE,Cd2bp2,CD2B2_MOUSE CD2 antigen cytoplasmic tail-binding protein 2,3787,7,C,710.276,745.62,716.122,780.768,789.021,820.941,981.155,796.318,759.347,719.131,760.143
sp|Q9CWK8|SNX2_MOUSE,Snx2,SNX2_MOUSE Sorting nexin-2,1865,20,C,2713.46,2904.1,2797.02,3056.85,3783.66,3909.52,3763.79,3456.85,3681.3,3592.4,2421.49
sp|Q9CWL8|CTBL1_MOUSE,Ctnnbl1,CTBL1_MOUSE Beta-catenin-like protein 1,3203,13,C,1641.41,1827.31,1803.89,1971.8,1798.09,1917.99,1893.69,1758.13,1782.51,1700.02,1976.76
sp|Q9CWM4|PFD1_MOUSE,Pfdn1,PFD1_MOUSE Prefoldin subunit 1,1166,5,C,524.711,748.87,637.763,726.236,604.999,652.803,646.808,587.253,632.103,593.551,511.972
sp|Q9CWN7|CNO11_MOUSE,Cnot11,CNO11_MOUSE CCR4-NOT transcription complex subunit 11,4970,5,C,606.245,648.463,621.098,676.311,624.267,652.013,733.242,739.392,598.585,588.06,617.244
sp|Q9CWP6|MSPD2_MOUSE,Mospd2,MSPD2_MOUSE Motile sperm domain-containing protein 2,3751,9,C,837.748,602.78,859.29,665.172,715.248,683.984,599.057,744.295,1018.6,1048.02,927.787
sp|Q9CWP8|DPOD4_MOUSE,Pold4,DPOD4_MOUSE DNA polymerase delta subunit 4,4718,1,C,28.7481,38.6208,42.7828,38.5032,45.0801,42.0542,38.8342,41.4106,41.7175,44.3141,41.4831
sp|Q9CWQ0|DPH5_MOUSE,Dph5,DPH5_MOUSE Diphthine synthase,3939,4,C,504.666,492.144,488.61,475.462,484.129,434.673,522.85,475.665,419.235,430.399,563.784
sp|Q9CWR0|ARHGP_MOUSE,Arhgef25,ARHGP_MOUSE Rho guanine nucleotide exchange factor 25,2086,2,C,135.949,89.1545,113.055,124.396,175.814,175.76,171.523,163.836,102.079,99.7944,115.234
sp|Q9CWR1|WDR73_MOUSE,Wdr73,WDR73_MOUSE WD repeat-containing protein 73,5088,2,C,121.51,154.346,127.653,140.315,124.426,110.617,109.236,103.743,129.78,139.32,123.984
sp|Q9CWR2|SMYD3_MOUSE,Smyd3,SMYD3_MOUSE Histone-lysine N-methyltransferase SMYD3,5441,5,C,1158.69,886.652,1165.6,1130.59,1318.35,1367.52,1147.75,1281.88,1100.27,1138.39,1575.77
sp|Q9CWR7|STEA1_MOUSE,Steap1,STEA1_MOUSE Metalloreductase STEAP1,3742,4,C,124.908,99.6655,185.071,145.244,335.422,313.618,355.399,441.215,269.385,256.3,593.798
sp|Q9CWS0|DDAH1_MOUSE,Ddah1,"DDAH1_MOUSE N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",1825,13,C,2669.18,3352.76,1884.96,2171,1970.11,2193.13,2220.82,1964.11,1067.06,1072.35,900.976
sp|Q9CWS1|RN135_MOUSE,Rnf135,RN135_MOUSE E3 ubiquitin-protein ligase RNF135,5342,1,C,149.028,182.263,147.347,181.473,143.26,148.264,154.881,137.042,220.774,223.703,196.717
sp|Q9CWS4|INT11_MOUSE,Cpsf3l,INT11_MOUSE Integrator complex subunit 11,4310,3,C,377.446,341.562,361.471,380.064,334.169,320.814,368.25,420.529,355.973,349.245,402.765
sp|Q9CWT6|DDX28_MOUSE,Ddx28,DDX28_MOUSE Probable ATP-dependent RNA helicase DDX28,1275,3,C,469.669,358.591,492.13,500.257,497.866,472.109,362.028,409.569,485.397,517.006,823.721
sp|Q9CWU2|ZDH13_MOUSE,Zdhhc13,ZDH13_MOUSE Palmitoyltransferase ZDHHC13,2422,3,C,669.019,624.702,625.993,637.806,457.956,433.266,408.486,486.073,520.626,526.153,580.577
sp|Q9CWU4|CA052_MOUSE,,CA052_MOUSE UPF0690 protein C1orf52 homolog,5601,3,C,381.924,319.878,405.068,492.049,298.446,275.061,308.704,257.853,289.561,292.651,330.862
sp|Q9CWU6|UQCC1_MOUSE,Uqcc1,UQCC1_MOUSE Ubiquinol-cytochrome-c reductase complex assembly factor 1,5290,1,C,119.599,141.92,142.993,116.732,115.311,108.917,99.6401,110.487,72.7789,63.1837,89.939
sp|Q9CWU9|NUP37_MOUSE,Nup37,NUP37_MOUSE Nucleoporin Nup37,4196,9,C,1230.43,1455.32,1291.41,1431.33,1204.09,1349.1,1441.13,1289.84,1292,1258.64,1063.08
sp|Q9CWV0|MASU1_MOUSE,Malsu1,MASU1_MOUSE Mitochondrial assembly of ribosomal large subunit protein 1,5656,2,C,1129.06,1043.4,1252.74,980.468,462.196,385.473,336.148,465.538,473.642,536.396,676.488
sp|Q9CWV6|PKRI1_MOUSE,Prkrip1,PKRI1_MOUSE PRKR-interacting protein 1,5221,3,C,535.804,530.689,557.696,548.767,511.184,478.461,473.607,471.941,407.349,354.932,483.751
sp|Q9CWW6|PIN4_MOUSE,Pin4,PIN4_MOUSE Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,4699,10,C,1399.44,1284.75,1681.66,1627.92,1543.16,1580.59,1428.45,1591.39,1604.8,1715.32,1776.61
sp|Q9CWW7|CXXC1_MOUSE,Cxxc1,CXXC1_MOUSE CXXC-type zinc finger protein 1,3841,1,C,27.4089,36.782,29.0753,29.8038,42.6153,47.6857,46.4755,49.9955,34.6241,51.0115,54.688
sp|Q9CWX2|CIA30_MOUSE,Ndufaf1,"CIA30_MOUSE Complex I intermediate-associated protein 30, mitochondrial",1535,6,C,408.564,477.61,443.335,449.233,533.572,533.314,528.465,504.586,433.215,385.351,410.442
sp|Q9CWX4|RUSD4_MOUSE,Rpusd4,RUSD4_MOUSE RNA pseudouridylate synthase domain-containing protein 4,5537,3,C,137.675,130.807,130.291,136.888,131.981,134.209,121.788,114.713,122.891,138.845,168.426
sp|Q9CWX9|DDX47_MOUSE,Ddx47,DDX47_MOUSE Probable ATP-dependent RNA helicase DDX47,3461,9,C,985.75,694.196,924.576,744.071,1139.96,1164.41,1196.53,1591.52,1120.85,1276.28,1340.33
sp|Q9CWY3|SETD6_MOUSE,Setd6,SETD6_MOUSE N-lysine methyltransferase SETD6,4476,4,C,485.76,498.978,493.411,518.969,551.975,556.046,1210.12,1142.71,470.726,497.59,449.177
sp|Q9CWY8|RNH2A_MOUSE,Rnaseh2a,RNH2A_MOUSE Ribonuclease H2 subunit A,3922,6,C,849.637,1080.36,906.899,1082.11,958.924,1010.55,1503.43,1225.5,1029.09,957.257,727.446
sp|Q9CWZ3|RBM8A_MOUSE,Rbm8a,RBM8A_MOUSE RNA-binding protein 8A,4639,4,C,461.07,479.528,517.38,479.615,473.145,447.503,477.34,433.671,403.92,390.151,375.401
sp|Q9CWZ7|SNAG_MOUSE,Napg,SNAG_MOUSE Gamma-soluble NSF attachment protein,2624,14,C,1982.08,2357.15,1929.56,2119.07,2191.65,2200.69,2305.42,1968.56,2202.86,2087.77,1177.44
sp|Q9CX00|IST1_MOUSE,Ist1,IST1_MOUSE IST1 homolog,4697,5,C,983.283,962.458,938.609,1008.03,546.865,533.425,540.575,511.803,790.359,764.02,889.909
sp|Q9CX11|UTP23_MOUSE,Utp23,UTP23_MOUSE rRNA-processing protein UTP23 homolog,4103,4,C,408.738,431.701,357.789,413.322,350.573,364.962,387.82,360.726,313.577,302.139,297.304
sp|Q9CX13|CNIH4_MOUSE,Cnih4,CNIH4_MOUSE Protein cornichon homolog 4,4714,2,C,240.336,137.241,292.561,202.53,311.769,281.592,172.23,294.264,263.5,314.326,328.1
sp|Q9CX30|YIF1B_MOUSE,Yif1b,YIF1B_MOUSE Protein YIF1B,4716,7,C,694.651,304.102,699.714,432.16,899.032,855.358,701.865,1134.41,927.497,988.688,720.219
sp|Q9CX34|SUGT1_MOUSE,Sugt1,SUGT1_MOUSE Suppressor of G2 allele of SKP1 homolog,1682,19,C,2914.73,3287.82,3188.76,3331.68,2502.93,2390.08,2766.62,2434.01,2005.2,1898.13,2236.56
sp|Q9CX53|GEMI6_MOUSE,Gemin6,GEMI6_MOUSE Gem-associated protein 6,5160,4,C,741.5,850.994,743.306,747.832,899.689,854.926,892.671,830.183,804.841,821.4,809.132
sp|Q9CX56|PSMD8_MOUSE,Psmd8,PSMD8_MOUSE 26S proteasome non-ATPase regulatory subunit 8,2830,14,C,2596.5,2563.9,2457.87,2589,1975.65,1960.65,2304.45,2097.39,2056.61,2046.87,2397.42
sp|Q9CX60|LBH_MOUSE,Lbh,LBH_MOUSE Protein LBH,3714,1,C,45.8259,31.7716,45.5855,64.9286,32.9162,31.8121,31.6007,24.0774,35.7082,38.2688,35.6821
sp|Q9CX84|RGS19_MOUSE,Rgs19,RGS19_MOUSE Regulator of G-protein signaling 19,6095,1,C,83.6336,71.2529,55.2557,64.503,85.0834,99.611,92.571,84.0768,77.7903,62.1931,77.3579
sp|Q9CX86|ROA0_MOUSE,Hnrnpa0,ROA0_MOUSE Heterogeneous nuclear ribonucleoprotein A0,923,14,C,1411.52,1590.41,1467.55,1484.09,1953.72,2016.2,1582.12,1505.06,1478.02,1526.43,1338.05
sp|Q9CX97|WDR55_MOUSE,Wdr55,WDR55_MOUSE WD repeat-containing protein 55,2609,5,C,472.346,567.974,443.13,534.866,726.633,745.521,660.328,540.176,547.522,495.919,362.451
sp|Q9CXA2|T3HPD_MOUSE,L3hypdh,T3HPD_MOUSE Trans-L-3-hydroxyproline dehydratase,3373,2,C,128.979,121.346,140.845,138.927,282.705,294.815,280.83,243.955,190.151,178.971,280.882
sp|Q9CXC3|MGME1_MOUSE,Mgme1,MGME1_MOUSE Mitochondrial genome maintenance exonuclease 1,151,1,C,124.933,149.466,143.324,130.351,177.348,176.083,198.436,174.782,147.612,159.924,136.889
sp|Q9CXD6|MCUR1_MOUSE,Mcur1,MCUR1_MOUSE Mitochondrial calcium uniporter regulator 1,4377,3,C,249.792,233.116,244.825,224.071,233.251,218.446,191.197,203.172,248.393,258.654,322.906
sp|Q9CXD9|LRC17_MOUSE,Lrrc17,LRC17_MOUSE Leucine-rich repeat-containing protein 17,4123,3,C,412.376,282.755,655.61,541.116,766.502,787.456,414.041,460.036,633.353,683.254,620.483
